Id problem,Weights,Prices,Capacity,Best picks,Best price,Average Weights,Average Prices,Cost function,Constraint,Problem
77,"[43, 4, 16, 36, 18]","[13, 18, 12, 17, 15]",95,"[0, 1, 1, 1, 1]",68.34883720923247,23.4,15.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 4, 16, 36, 18], 'prices': [13, 18, 12, 17, 15], 'capacity': 95}"
78,"[5, 39, 22, 16, 35]","[4, 3, 11, 8, 6]",94,"[1, 0, 1, 1, 1]",30.23076923076967,23.4,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 39, 22, 16, 35], 'prices': [4, 3, 11, 8, 6], 'capacity': 94}"
79,"[14, 47, 31, 7, 44]","[6, 7, 8, 1, 8]",23,"[1, 0, 0, 0, 0]",8.322580645244535,28.6,6.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 47, 31, 7, 44], 'prices': [6, 7, 8, 1, 8], 'capacity': 23}"
80,"[49, 14, 28, 17, 19]","[9, 14, 9, 9, 10]",94,"[0, 1, 1, 1, 1]",44.93877551020866,25.4,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [49, 14, 28, 17, 19], 'prices': [9, 14, 9, 9, 10], 'capacity': 94}"
81,"[36, 45, 10, 35, 47]","[18, 11, 16, 13, 9]",51,"[1, 0, 1, 0, 0]",35.8571428570644,34.6,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 45, 10, 35, 47], 'prices': [18, 11, 16, 13, 9], 'capacity': 51}"
82,"[22, 29, 5, 34, 25]","[12, 4, 11, 16, 8]",74,"[1, 0, 1, 1, 1]",43.16000000000241,23.0,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 29, 5, 34, 25], 'prices': [12, 4, 11, 16, 8], 'capacity': 74}"
83,"[5, 25, 7, 39, 9]","[3, 7, 8, 11, 3]",83,"[1, 1, 1, 1, 1]",31.439999999869205,17.0,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 25, 7, 39, 9], 'prices': [3, 7, 8, 11, 3], 'capacity': 83}"
84,"[36, 16, 43, 39, 35]","[9, 11, 15, 17, 15]",45,"[0, 1, 0, 1, 0]",23.6410256438263,33.8,13.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [36, 16, 43, 39, 35], 'prices': [9, 11, 15, 17, 15], 'capacity': 45}"
85,"[38, 20, 9, 35, 12]","[6, 15, 1, 16, 12]",66,"[0, 1, 0, 1, 1]",42.54285714285779,22.8,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [38, 20, 9, 35, 12], 'prices': [6, 15, 1, 16, 12], 'capacity': 66}"
86,"[17, 15, 27, 34, 23]","[17, 11, 15, 1, 5]",33,"[1, 1, 0, 0, 0]",28.555555555417328,23.2,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [17, 15, 27, 34, 23], 'prices': [17, 11, 15, 1, 5], 'capacity': 33}"
87,"[3, 23, 34, 34, 5]","[4, 12, 6, 10, 10]",22,"[1, 1, 0, 0, 1]",21.304347826110398,19.8,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 23, 34, 34, 5], 'prices': [4, 12, 6, 10, 10], 'capacity': 22}"
88,"[5, 21, 48, 31, 42]","[6, 2, 11, 13, 1]",39,"[1, 0, 0, 1, 0]",19.687500000007077,29.4,6.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [5, 21, 48, 31, 42], 'prices': [6, 2, 11, 13, 1], 'capacity': 39}"
89,"[19, 10, 19, 49, 36]","[12, 5, 7, 17, 8]",78,"[1, 1, 1, 1, 0]",34.408163265236375,26.6,9.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [19, 10, 19, 49, 36], 'prices': [12, 5, 7, 17, 8], 'capacity': 78}"
90,"[30, 24, 29, 11, 46]","[7, 9, 7, 17, 5]",95,"[1, 1, 1, 1, 0]",40.10869565212404,28.0,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 24, 29, 11, 46], 'prices': [7, 9, 7, 17, 5], 'capacity': 95}"
91,"[18, 37, 13, 30, 28]","[15, 12, 18, 7, 12]",96,"[1, 1, 1, 0, 1]",57.00000000000501,25.2,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 37, 13, 30, 28], 'prices': [15, 12, 18, 7, 12], 'capacity': 96}"
92,"[24, 19, 45, 35, 23]","[14, 8, 10, 7, 8]",85,"[1, 1, 0, 0, 1]",34.222222222219926,29.2,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 19, 45, 35, 23], 'prices': [14, 8, 10, 7, 8], 'capacity': 85}"
93,"[1, 21, 29, 42, 31]","[1, 15, 1, 10, 13]",16,"[1, 1, 0, 0, 0]",11.714285714416521,24.8,8.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 21, 29, 42, 31], 'prices': [1, 15, 1, 10, 13], 'capacity': 16}"
94,"[37, 44, 36, 31, 18]","[17, 9, 7, 5, 5]",92,"[1, 1, 0, 0, 1]",29.568181818248206,33.2,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [37, 44, 36, 31, 18], 'prices': [17, 9, 7, 5, 5], 'capacity': 92}"
95,"[27, 46, 19, 35, 25]","[12, 7, 17, 16, 18]",71,"[0, 0, 1, 1, 1]",47.34285714158034,30.4,14.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [27, 46, 19, 35, 25], 'prices': [12, 7, 17, 16, 18], 'capacity': 71}"
96,"[9, 17, 27, 47, 44]","[1, 13, 17, 17, 11]",63,"[0, 1, 1, 0, 0]",36.872340425546405,28.8,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 17, 27, 47, 44], 'prices': [1, 13, 17, 17, 11], 'capacity': 63}"
97,"[20, 17, 23, 11, 42]","[4, 18, 6, 14, 3]",36,"[0, 1, 0, 1, 0]",34.08695652171194,22.6,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 17, 23, 11, 42], 'prices': [4, 18, 6, 14, 3], 'capacity': 36}"
98,"[6, 8, 20, 22, 18]","[18, 15, 12, 18, 18]",96,"[1, 1, 1, 1, 1]",81.0,14.8,16.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [6, 8, 20, 22, 18], 'prices': [18, 15, 12, 18, 18], 'capacity': 96}"
99,"[41, 5, 4, 24, 15]","[7, 19, 7, 4, 8]",15,"[0, 1, 1, 0, 0]",29.19999999997401,17.8,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [41, 5, 4, 24, 15], 'prices': [7, 19, 7, 4, 8], 'capacity': 15}"
100,"[23, 14, 32, 47, 8]","[5, 6, 5, 16, 13]",50,"[0, 1, 0, 1, 1]",28.53191489364714,24.8,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [23, 14, 32, 47, 8], 'prices': [5, 6, 5, 16, 13], 'capacity': 50}"
101,"[24, 21, 32, 40, 28]","[8, 13, 2, 4, 11]",29,"[0, 1, 0, 0, 0]",16.14285714289706,29.0,7.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 21, 32, 40, 28], 'prices': [8, 13, 2, 4, 11], 'capacity': 29}"
102,"[25, 4, 28, 42, 41]","[6, 12, 5, 9, 14]",81,"[1, 1, 0, 0, 1]",34.357142857115754,28.0,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 4, 28, 42, 41], 'prices': [6, 12, 5, 9, 14], 'capacity': 81}"
103,"[12, 2, 3, 6, 44]","[13, 14, 9, 5, 6]",35,"[1, 1, 1, 1, 0]",42.63636363636813,13.4,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [12, 2, 3, 6, 44], 'prices': [13, 14, 9, 5, 6], 'capacity': 35}"
104,"[15, 27, 17, 11, 21]","[14, 18, 3, 1, 15]",81,"[1, 1, 1, 0, 1]",50.09090909085524,18.2,10.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 27, 17, 11, 21], 'prices': [14, 18, 3, 1, 15], 'capacity': 81}"
105,"[20, 12, 27, 38, 35]","[4, 16, 13, 12, 10]",84,"[0, 1, 1, 1, 0]",43.00000000000664,26.4,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 12, 27, 38, 35], 'prices': [4, 16, 13, 12, 10], 'capacity': 84}"
106,"[19, 36, 46, 38, 21]","[17, 9, 16, 9, 15]",46,"[1, 0, 0, 0, 1]",34.086956521426885,32.0,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [19, 36, 46, 38, 21], 'prices': [17, 9, 16, 9, 15], 'capacity': 46}"
107,"[15, 34, 17, 29, 47]","[7, 19, 8, 6, 2]",19,"[0, 1, 0, 0, 0]",10.61764705886571,28.4,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 34, 17, 29, 47], 'prices': [7, 19, 8, 6, 2], 'capacity': 19}"
108,"[16, 49, 37, 21, 38]","[14, 9, 5, 3, 19]",60,"[1, 0, 0, 0, 1]",34.10204081628362,32.2,10.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 49, 37, 21, 38], 'prices': [14, 9, 5, 3, 19], 'capacity': 60}"
109,"[34, 16, 33, 35, 19]","[9, 9, 2, 12, 13]",17,"[0, 0, 0, 0, 1]",11.63157894737503,27.4,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [34, 16, 33, 35, 19], 'prices': [9, 9, 2, 12, 13], 'capacity': 17}"
110,"[25, 28, 1, 39, 9]","[2, 7, 2, 1, 1]",31,"[0, 1, 1, 0, 0]",9.222222222222499,20.4,2.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [25, 28, 1, 39, 9], 'prices': [2, 7, 2, 1, 1], 'capacity': 31}"
111,"[1, 14, 17, 21, 33]","[2, 15, 17, 4, 14]",47,"[1, 1, 1, 0, 0]",40.36363636350788,17.2,10.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 14, 17, 21, 33], 'prices': [2, 15, 17, 4, 14], 'capacity': 47}"
112,"[30, 24, 19, 31, 29]","[3, 7, 14, 16, 18]",78,"[0, 0, 1, 1, 1]",47.48387096778168,26.6,11.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 24, 19, 31, 29], 'prices': [3, 7, 14, 16, 18], 'capacity': 78}"
113,"[1, 34, 16, 49, 27]","[10, 18, 6, 12, 18]",92,"[1, 1, 1, 0, 1]",55.42857142849426,25.4,12.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 34, 16, 49, 27], 'prices': [10, 18, 6, 12, 18], 'capacity': 92}"
114,"[46, 28, 30, 43, 4]","[16, 19, 16, 16, 15]",69,"[0, 1, 1, 0, 1]",52.604651162845755,30.2,16.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [46, 28, 30, 43, 4], 'prices': [16, 19, 16, 16, 15], 'capacity': 69}"
115,"[16, 34, 29, 6, 48]","[18, 18, 4, 6, 17]",20,"[1, 0, 0, 1, 0]",21.999999999602416,26.6,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 34, 29, 6, 48], 'prices': [18, 18, 4, 6, 17], 'capacity': 20}"
116,"[4, 2, 20, 18, 40]","[4, 18, 7, 1, 15]",64,"[1, 1, 1, 0, 1]",43.299999999921255,16.8,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [4, 2, 20, 18, 40], 'prices': [4, 18, 7, 1, 15], 'capacity': 64}"
117,"[39, 46, 34, 16, 7]","[10, 14, 19, 9, 5]",67,"[0, 0, 1, 1, 1]",36.043478260876185,28.4,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [39, 46, 34, 16, 7], 'prices': [10, 14, 19, 9, 5], 'capacity': 67}"
118,"[40, 26, 13, 35, 47]","[13, 17, 18, 16, 1]",84,"[0, 1, 1, 1, 0]",54.2500000000021,32.2,13.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [40, 26, 13, 35, 47], 'prices': [13, 17, 18, 16, 1], 'capacity': 84}"
119,"[30, 36, 19, 29, 13]","[15, 4, 5, 4, 19]",80,"[1, 0, 1, 1, 1]",41.48275862067055,25.4,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [30, 36, 19, 29, 13], 'prices': [15, 4, 5, 4, 19], 'capacity': 80}"
120,"[10, 21, 42, 25, 17]","[9, 6, 3, 4, 17]",55,"[1, 1, 0, 0, 1]",33.11999999995753,23.0,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 21, 42, 25, 17], 'prices': [9, 6, 3, 4, 17], 'capacity': 55}"
121,"[18, 33, 25, 36, 10]","[19, 18, 4, 16, 2]",15,"[1, 0, 0, 0, 0]",15.833333333501182,24.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [18, 33, 25, 36, 10], 'prices': [19, 18, 4, 16, 2], 'capacity': 15}"
122,"[11, 39, 48, 2, 24]","[16, 1, 9, 18, 17]",47,"[1, 0, 0, 1, 1]",52.87499999981408,24.8,12.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 39, 48, 2, 24], 'prices': [16, 1, 9, 18, 17], 'capacity': 47}"
123,"[35, 26, 44, 5, 13]","[18, 1, 7, 2, 17]",70,"[1, 0, 0, 1, 1]",39.70454545455375,24.6,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 26, 44, 5, 13], 'prices': [18, 1, 7, 2, 17], 'capacity': 70}"
124,"[47, 22, 36, 15, 21]","[15, 4, 6, 2, 5]",36,"[1, 0, 0, 0, 0]",11.489361702123926,28.2,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [47, 22, 36, 15, 21], 'prices': [15, 4, 6, 2, 5], 'capacity': 36}"
125,"[35, 41, 42, 25, 42]","[5, 1, 3, 13, 10]",44,"[0, 0, 0, 1, 0]",17.523809523801102,37.0,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [35, 41, 42, 25, 42], 'prices': [5, 1, 3, 13, 10], 'capacity': 44}"
126,"[22, 19, 45, 27, 49]","[12, 8, 5, 8, 13]",76,"[1, 1, 0, 1, 0]",30.122448979495452,32.4,9.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [22, 19, 45, 27, 49], 'prices': [12, 8, 5, 8, 13], 'capacity': 76}"
127,"[8, 22, 3, 3, 20]","[2, 18, 7, 13, 14]",34,"[0, 1, 1, 1, 0]",42.20000000001187,11.2,10.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [8, 22, 3, 3, 20], 'prices': [2, 18, 7, 13, 14], 'capacity': 34}"
128,"[20, 10, 36, 36, 44]","[9, 18, 13, 11, 12]",28,"[1, 1, 0, 0, 0]",26.10000000001466,29.2,12.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [20, 10, 36, 36, 44], 'prices': [9, 18, 13, 11, 12], 'capacity': 28}"
129,"[42, 13, 16, 2, 34]","[3, 4, 5, 11, 2]",34,"[0, 1, 1, 1, 0]",20.214285714285865,21.4,5.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [42, 13, 16, 2, 34], 'prices': [3, 4, 5, 11, 2], 'capacity': 34}"
130,"[10, 49, 26, 45, 10]","[19, 8, 10, 1, 9]",83,"[1, 1, 1, 0, 1]",44.04081632653086,28.0,9.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 49, 26, 45, 10], 'prices': [19, 8, 10, 1, 9], 'capacity': 83}"
131,"[27, 21, 25, 13, 39]","[10, 16, 15, 17, 4]",34,"[0, 1, 0, 1, 0]",32.99999999990912,25.0,12.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [27, 21, 25, 13, 39], 'prices': [10, 16, 15, 17, 4], 'capacity': 34}"
132,"[16, 42, 38, 38, 5]","[14, 9, 10, 18, 17]",40,"[1, 0, 0, 0, 1]",39.99999999985938,27.8,13.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [16, 42, 38, 38, 5], 'prices': [14, 9, 10, 18, 17], 'capacity': 40}"
133,"[15, 4, 36, 6, 41]","[5, 1, 3, 10, 7]",42,"[1, 1, 0, 1, 0]",18.9024390243906,20.4,5.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 4, 36, 6, 41], 'prices': [5, 1, 3, 10, 7], 'capacity': 42}"
134,"[1, 41, 47, 7, 26]","[1, 6, 15, 6, 16]",86,"[1, 0, 1, 1, 1]",38.73170731703222,24.4,8.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [1, 41, 47, 7, 26], 'prices': [1, 6, 15, 6, 16], 'capacity': 86}"
135,"[45, 41, 17, 14, 44]","[14, 12, 17, 18, 9]",60,"[1, 0, 1, 1, 0]",44.02222222206875,32.2,14.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [45, 41, 17, 14, 44], 'prices': [14, 12, 17, 18, 9], 'capacity': 60}"
136,"[15, 43, 36, 35, 23]","[9, 10, 16, 15, 7]",44,"[1, 0, 1, 0, 0]",21.88888888858175,30.4,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [15, 43, 36, 35, 23], 'prices': [9, 10, 16, 15, 7], 'capacity': 44}"
137,"[7, 44, 15, 8, 21]","[7, 1, 3, 15, 6]",87,"[1, 1, 1, 1, 1]",31.81818181818183,19.0,6.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [7, 44, 15, 8, 21], 'prices': [7, 1, 3, 15, 6], 'capacity': 87}"
138,"[14, 1, 2, 4, 5]","[3, 2, 9, 15, 10]",72,"[1, 1, 1, 1, 1]",39.0,5.2,7.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 1, 2, 4, 5], 'prices': [3, 2, 9, 15, 10], 'capacity': 72}"
139,"[26, 4, 47, 40, 35]","[17, 1, 8, 1, 18]",31,"[1, 0, 0, 0, 0]",19.571428571472527,30.4,9.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [26, 4, 47, 40, 35], 'prices': [17, 1, 8, 1, 18], 'capacity': 31}"
140,"[24, 48, 4, 27, 18]","[14, 17, 10, 3, 13]",54,"[1, 0, 1, 0, 1]",39.83333333335205,24.2,11.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 48, 4, 27, 18], 'prices': [14, 17, 10, 3, 13], 'capacity': 54}"
141,"[3, 2, 22, 20, 1]","[13, 8, 14, 14, 4]",53,"[1, 1, 1, 1, 1]",53.0,9.6,10.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [3, 2, 22, 20, 1], 'prices': [13, 8, 14, 14, 4], 'capacity': 53}"
142,"[19, 41, 40, 23, 12]","[4, 2, 1, 5, 3]",70,"[1, 0, 0, 1, 1]",12.780487804876984,27.0,3.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [19, 41, 40, 23, 12], 'prices': [4, 2, 1, 5, 3], 'capacity': 70}"
143,"[24, 34, 13, 24, 49]","[16, 19, 12, 13, 9]",92,"[1, 1, 1, 1, 0]",58.374999999855966,28.8,13.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [24, 34, 13, 24, 49], 'prices': [16, 19, 12, 13, 9], 'capacity': 92}"
144,"[14, 2, 43, 31, 16]","[7, 11, 1, 2, 19]",93,"[1, 1, 1, 1, 1]",39.69767441860466,21.2,8.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 2, 43, 31, 16], 'prices': [7, 11, 1, 2, 19], 'capacity': 93}"
145,"[10, 4, 3, 48, 18]","[12, 3, 10, 5, 11]",77,"[1, 1, 1, 1, 1]",40.375000000000114,16.6,8.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [10, 4, 3, 48, 18], 'prices': [12, 3, 10, 5, 11], 'capacity': 77}"
146,"[43, 8, 44, 19, 24]","[9, 18, 2, 18, 19]",36,"[0, 1, 0, 1, 0]",43.12500000002189,27.6,13.2,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [43, 8, 44, 19, 24], 'prices': [9, 18, 2, 18, 19], 'capacity': 36}"
147,"[14, 46, 1, 33, 37]","[1, 10, 14, 3, 6]",80,"[0, 1, 1, 0, 1]",29.351351351355287,26.2,6.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [14, 46, 1, 33, 37], 'prices': [1, 10, 14, 3, 6], 'capacity': 80}"
148,"[48, 14, 15, 11, 1]","[8, 13, 6, 16, 12]",52,"[0, 1, 1, 1, 1]",48.83333333333577,17.8,11.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 14, 15, 11, 1], 'prices': [8, 13, 6, 16, 12], 'capacity': 52}"
149,"[11, 38, 30, 46, 24]","[4, 6, 12, 11, 2]",22,"[0, 0, 1, 0, 0]",8.800000000678848,29.8,7.0,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [11, 38, 30, 46, 24], 'prices': [4, 6, 12, 11, 2], 'capacity': 22}"
150,"[29, 4, 28, 25, 1]","[13, 13, 3, 18, 12]",58,"[1, 1, 0, 1, 1]",55.55172413793612,17.4,11.8,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [29, 4, 28, 25, 1], 'prices': [13, 13, 3, 18, 12], 'capacity': 58}"
151,"[9, 7, 29, 5, 22]","[6, 8, 9, 7, 13]",59,"[1, 1, 1, 1, 1]",38.965517241374556,14.4,8.6,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [9, 7, 29, 5, 22], 'prices': [6, 8, 9, 7, 13], 'capacity': 59}"
152,"[48, 28, 42, 13, 37]","[19, 9, 3, 3, 8]",75,"[1, 1, 0, 0, 0]",27.67857142853272,33.6,8.4,Maximize sum(Prices[i] * x[i] for i in range(num_items)),Sum(Weights[i] * x[i] for i in range(num_items)) <= Capacity,"{'weights': [48, 28, 42, 13, 37], 'prices': [19, 9, 3, 3, 8], 'capacity': 75}"
